FileName,CostumerID,InvoiceID,Review,Stars,Mstars
review21678.dat,9510,S30789200074,1/5,1,5
review21679.dat,1226,S08975400134,4/5,4,5
review21680.dat,6580,S07725500001,4/5,4,5
review21681.dat,8896,S25151300005,4/5,4,5
review21682.dat,3653,S06749600019,5/5,5,5
review21683.dat,2742,INV-08620600007,5/5,5,5
review21684.dat,6704,S22086400043,3/5,3,5
review21685.dat,1929,S20512000042,3/5,3,5
review21686.dat,3461,S04800900015,3/5,3,5
review21687.dat,3173,S26827700010,2/5,2,5
review21688.dat,4751,INV-02913800019,4/5,4,5
review21689.dat,2177,S14617500011,2/5,2,5
review21690.dat,8330,INV-06188200044,2/5,2,5
review21691.dat,6406,S06438800027,2/5,2,5
review21692.dat,3769,S04580500013,2/5,2,5
review21693.dat,5351,S11902300092,5/5,5,5
review21694.dat,1340,INV-00183100022,3/5,3,5
review21695.dat,2663,S21017500222,3/5,3,5
review21696.dat,6436,S09998100017,3/5,3,5
review21697.dat,3407,S09131300057,3/5,3,5
review21698.dat,2413,S32879600058,3/5,3,5
review21699.dat,1561,S15237800017,4/5,4,5
review21700.dat,5547,INV-09494400076,5/5,5,5
review21701.dat,8207,S19747600170,4/5,4,5
review21702.dat,6423,S15517200030,4/5,4,5
review21703.dat,6352,S17405000037,1/5,1,5
review21704.dat,7339,S29471600020,3/5,3,5
review21705.dat,5011,S11211600029,5/5,5,5
review21706.dat,6690,S08150800001,3/5,3,5
review21707.dat,2503,INV-05252300001,1/5,1,5
review21708.dat,4069,S11338100025,1/5,1,5
review21709.dat,6509,INV-06310200061,1/5,1,5
review21710.dat,1370,S24840300009,5/5,5,5
review21711.dat,8176,S19207500088,4/5,4,5
review21712.dat,1222,INV-07503000117,5/5,5,5
review21713.dat,5562,S20731100012,2/5,2,5
review21714.dat,4123,S23488000075,2/5,2,5
review21715.dat,7606,S17363900012,4/5,4,5
review21716.dat,5442,S04193900007,1/5,1,5
review21717.dat,5197,S04350000016,2/5,2,5
review21718.dat,3723,S19356100110,5/5,5,5
review21719.dat,9466,S04886800014,2/5,2,5
review21720.dat,9688,S04235700030,1/5,1,5
review21721.dat,6581,INV-02168800112,5/5,5,5
review21722.dat,6359,S30627800056,5/5,5,5
review21723.dat,2075,S17365600362,4/5,4,5
review21724.dat,7652,S21274600011,3/5,3,5
review21725.dat,1640,INV-03691600036,4/5,4,5
review21726.dat,8252,S12559300005,1/5,1,5
review21727.dat,6567,S28840300020,1/5,1,5
review21728.dat,2321,S12784400034,2/5,2,5
review21729.dat,4440,INV-05253800114,5/5,5,5
review21730.dat,7395,S05940800108,4/5,4,5
review21731.dat,7695,INV-04926200019,1/5,1,5
review21732.dat,7477,S18507100032,5/5,5,5
review21733.dat,6329,S10978100060,1/5,1,5
review21734.dat,5644,S13400700140,3/5,3,5
review21735.dat,1608,S33733900015,3/5,3,5
review21736.dat,4117,S30784600020,1/5,1,5
review21737.dat,7237,S17965800019,1/5,1,5
review21738.dat,5693,S27037300056,5/5,5,5
review21739.dat,6814,S04387300027,1/5,1,5
review21740.dat,2443,S32865400026,3/5,3,5
review21741.dat,5525,S23135100024,5/5,5,5
review21742.dat,3882,S28604400124,1/5,1,5
review21743.dat,7193,INV-02981500051,1/5,1,5
review21744.dat,8123,S05140600021,5/5,5,5
review21745.dat,1893,INV-00745100063,3/5,3,5
review21746.dat,4552,S04277100113,1/5,1,5
review21747.dat,4263,S22133700026,4/5,4,5
review21748.dat,2344,S31772500013,4/5,4,5
review21749.dat,4161,INV-08910900018,1/5,1,5
review21750.dat,9092,INV-06784700015,2/5,2,5
review21751.dat,3424,S09806400454,5/5,5,5
review21752.dat,4087,S29736400038,4/5,4,5
review21753.dat,1788,INV-05791500111,4/5,4,5
review21754.dat,3505,S20949300001,1/5,1,5
review21755.dat,2254,S32944400010,1/5,1,5
review21756.dat,8376,S25356200027,2/5,2,5
review21757.dat,2557,S23764100011,4/5,4,5
review21758.dat,8836,S04271300097,3/5,3,5
review21759.dat,3242,S29434300065,5/5,5,5
review21760.dat,2211,INV-08389800034,2/5,2,5
review21761.dat,8096,INV-07096600043,3/5,3,5
review21762.dat,5977,INV-09070500028,3/5,3,5
review21763.dat,2956,S17490400006,1/5,1,5
review21764.dat,1667,S03764800092,2/5,2,5
review21765.dat,2816,S17722400007,3/5,3,5
review21766.dat,5011,S22665900054,5/5,5,5
review21767.dat,9568,S08292500001,4/5,4,5
review21768.dat,8586,S20272100009,5/5,5,5
review21769.dat,2945,S26934600106,1/5,1,5
review21770.dat,1003,S06191400049,5/5,5,5
review21771.dat,2476,S31764900100,5/5,5,5
review21772.dat,7776,S33365600004,3/5,3,5
review21773.dat,4936,S32878300032,4/5,4,5
review21774.dat,9921,S23002200107,1/5,1,5
review21775.dat,3515,INV-02013200015,1/5,1,5
review21776.dat,6108,S20642100023,2/5,2,5
review21777.dat,3510,S07152400039,5/5,5,5
review21778.dat,2214,S32503600046,4/5,4,5
review21779.dat,3125,S10417600132,5/5,5,5
review21780.dat,3192,S23868700084,3/5,3,5
review21781.dat,3068,INV-04723500118,3/5,3,5
review21782.dat,9299,S20145000003,4/5,4,5
review21783.dat,1106,S18951000090,5/5,5,5
review21784.dat,1223,S30443900001,4/5,4,5
review21785.dat,5214,S30225200007,1/5,1,5
review21786.dat,8764,S33011900068,2/5,2,5
review21787.dat,9245,S17627300004,2/5,2,5
review21788.dat,1812,S10415800168,1/5,1,5
review21789.dat,9834,INV-00756100054,3/5,3,5
review21790.dat,7312,S32549200105,2/5,2,5
review21791.dat,1841,S22081400015,2/5,2,5
review21792.dat,5282,S25361800150,4/5,4,5
review21793.dat,7607,S31156200059,3/5,3,5
review21794.dat,2125,INV-02796200042,2/5,2,5
review21795.dat,9508,S27599800038,1/5,1,5
review21796.dat,2362,S16899000046,4/5,4,5
review21797.dat,5803,S06869400122,3/5,3,5
review21798.dat,5856,S24145600001,5/5,5,5
review21799.dat,5952,S17726700023,1/5,1,5
review21800.dat,4311,S05246500010,5/5,5,5
review21801.dat,4547,S31520800130,2/5,2,5
review21802.dat,9599,S28075300020,5/5,5,5
review21803.dat,5161,S19346900001,2/5,2,5
review21804.dat,4595,S21669500129,3/5,3,5
review21805.dat,8171,S19209600137,1/5,1,5
review21806.dat,2984,INV-09491000104,3/5,3,5
review21807.dat,2765,S16992700082,2/5,2,5
review21808.dat,2327,S13907000024,4/5,4,5
review21809.dat,5397,INV-08687200028,5/5,5,5
review21810.dat,9375,S10107300102,3/5,3,5
review21811.dat,8379,S16363100044,3/5,3,5
review21812.dat,7266,INV-08852800041,3/5,3,5
review21813.dat,3865,S27736400042,2/5,2,5
review21814.dat,5439,S15297300015,5/5,5,5
review21815.dat,8691,S15026600075,1/5,1,5
review21816.dat,3568,INV-00740700087,2/5,2,5
review21817.dat,6542,S24262200140,2/5,2,5
review21818.dat,3943,S12154900043,4/5,4,5
review21819.dat,8001,INV-02854600003,4/5,4,5
review21820.dat,7982,S06982900121,5/5,5,5
review21821.dat,6494,INV-00453400142,5/5,5,5
review21822.dat,8650,S29839800002,4/5,4,5
review21823.dat,4666,INV-01361200071,3/5,3,5
review21824.dat,2810,S24278200016,1/5,1,5
review21825.dat,8139,S07894900003,5/5,5,5
review21826.dat,4065,INV-03297000056,3/5,3,5
review21827.dat,1857,S13176800009,1/5,1,5
review21828.dat,7979,S30408300052,3/5,3,5
review21829.dat,5764,S13397300028,5/5,5,5
review21830.dat,3906,S04459900076,2/5,2,5
review21831.dat,1278,S31503300001,1/5,1,5
review21832.dat,3173,S13551300192,1/5,1,5
review21833.dat,7004,INV-03684600009,3/5,3,5
review21834.dat,3167,S24880100005,1/5,1,5
review21835.dat,9802,S25440400004,5/5,5,5
review21836.dat,1982,INV-00992300038,5/5,5,5
review21837.dat,2816,INV-05383100033,4/5,4,5
review21838.dat,1888,INV-01351300008,2/5,2,5
review21839.dat,5241,S04193900298,5/5,5,5
review21840.dat,4399,S25625700100,1/5,1,5
review21841.dat,3514,S21656900078,4/5,4,5
review21842.dat,7451,S33984700018,3/5,3,5
review21843.dat,5179,S09732200040,3/5,3,5
review21844.dat,7619,S33852200099,4/5,4,5
review21845.dat,4797,S05809600002,2/5,2,5
review21846.dat,1916,S09470700011,4/5,4,5
review21847.dat,3048,S10732000013,1/5,1,5
review21848.dat,7072,S28072800005,4/5,4,5
review21849.dat,5023,S07494200024,1/5,1,5
review21850.dat,5649,S33786800001,4/5,4,5
review21851.dat,9017,S26399500066,5/5,5,5
review21852.dat,6567,S28663200027,1/5,1,5
review21853.dat,2248,S16082400148,2/5,2,5
review21854.dat,7797,S05360300004,3/5,3,5
review21855.dat,5139,S15568800169,3/5,3,5
review21856.dat,2534,S17557300004,4/5,4,5
review21857.dat,2505,INV-01873000011,4/5,4,5
review21858.dat,8136,S13412800037,4/5,4,5
review21859.dat,7396,S18957100226,1/5,1,5
review21860.dat,4663,S14363500034,5/5,5,5
review21861.dat,5611,S33673600053,4/5,4,5
review21862.dat,9193,S06072200009,1/5,1,5
review21863.dat,4484,INV-08688600096,1/5,1,5
review21864.dat,7274,INV-02321800163,4/5,4,5
review21865.dat,6730,S13277000085,1/5,1,5
review21866.dat,3544,S19222000014,2/5,2,5
review21867.dat,7360,INV-03621100004,4/5,4,5
review21868.dat,2784,INV-00325100025,1/5,1,5
review21869.dat,2162,INV-03550000004,5/5,5,5
review21870.dat,7949,S27033700087,2/5,2,5
review21871.dat,5676,INV-02012700083,4/5,4,5
review21872.dat,8365,INV-02665700041,5/5,5,5
review21873.dat,6202,INV-07913200052,2/5,2,5
review21874.dat,3092,INV-05523100021,1/5,1,5
review21875.dat,5067,S14085100016,3/5,3,5
review21876.dat,9088,S12596800019,1/5,1,5
review21877.dat,3282,S19883300013,2/5,2,5
review21878.dat,3113,INV-01649700109,3/5,3,5
review21879.dat,6394,S21540700197,5/5,5,5
review21880.dat,7559,S32016000013,1/5,1,5
review21881.dat,5260,S31766800001,1/5,1,5
review21882.dat,6600,S17465800013,1/5,1,5
review21883.dat,6196,S22888400005,2/5,2,5
review21884.dat,6359,S22088400092,5/5,5,5
review21885.dat,2508,S16366000322,2/5,2,5
review21886.dat,6296,S18569600035,2/5,2,5
review21887.dat,1817,S09335700020,4/5,4,5
review21888.dat,8041,S11734100001,4/5,4,5
review21889.dat,9734,S22850700021,1/5,1,5
review21890.dat,7294,INV-01350800051,2/5,2,5
review21891.dat,9345,S05134400024,4/5,4,5
review21892.dat,6911,S29541300038,4/5,4,5
review21893.dat,8821,S13647400039,5/5,5,5
review21894.dat,7606,S28449700007,2/5,2,5
review21895.dat,5623,S26163600042,4/5,4,5
review21896.dat,8838,S06067900042,4/5,4,5
review21897.dat,7129,INV-05522300027,3/5,3,5
review21898.dat,3753,INV-09060600128,4/5,4,5
review21899.dat,5474,S14420000021,2/5,2,5
review21900.dat,9617,S28446900056,1/5,1,5
review21901.dat,8802,S14768400077,2/5,2,5
review21902.dat,2753,S31025200013,3/5,3,5
review21903.dat,4140,INV-02665300076,3/5,3,5
review21904.dat,8691,INV-05001900015,5/5,5,5
review21905.dat,8271,S23730500059,3/5,3,5
review21906.dat,9648,S19027000022,2/5,2,5
review21907.dat,3840,S33611900015,1/5,1,5
review21908.dat,6618,S22878000181,1/5,1,5
review21909.dat,9519,S25552000004,5/5,5,5
review21910.dat,6600,S24262200152,4/5,4,5
review21911.dat,9272,S08333900055,3/5,3,5
review21912.dat,7645,INV-02236200024,5/5,5,5
review21913.dat,1734,S15570800030,4/5,4,5
review21914.dat,8125,S27290500013,4/5,4,5
review21915.dat,2683,S08927500022,3/5,3,5
review21916.dat,7824,INV-01859800124,3/5,3,5
review21917.dat,2600,S33007500002,2/5,2,5
review21918.dat,9452,INV-05789000009,2/5,2,5
review21919.dat,6290,S08426100055,2/5,2,5
review21920.dat,4537,S06707900025,5/5,5,5
review21921.dat,5845,S10534300070,1/5,1,5
review21922.dat,5952,S32292100115,3/5,3,5
review21923.dat,2435,S10730700056,1/5,1,5
review21924.dat,6218,S09547400046,3/5,3,5
review21925.dat,1003,S26297800019,5/5,5,5
review21926.dat,3336,S29638200219,4/5,4,5
review21927.dat,1894,S18208100074,2/5,2,5
review21928.dat,9071,S26297900023,3/5,3,5
review21929.dat,6780,S05062900121,1/5,1,5
review21930.dat,9679,S33619900009,4/5,4,5
review21931.dat,2109,INV-04735700081,5/5,5,5
review21932.dat,8950,S07762200087,3/5,3,5
review21933.dat,7072,S14204200039,3/5,3,5
review21934.dat,3826,S19828700075,4/5,4,5
review21935.dat,3837,S34054100003,2/5,2,5
review21936.dat,2886,S33346500010,5/5,5,5
review21937.dat,8054,S21471200066,5/5,5,5
review21938.dat,5616,S10057200171,4/5,4,5
review21939.dat,1169,S07584500009,5/5,5,5
review21940.dat,2210,S19204700049,3/5,3,5
review21941.dat,1184,S18105100121,1/5,1,5
review21942.dat,9672,S25625700015,5/5,5,5
review21943.dat,5980,INV-03163100152,4/5,4,5
review21944.dat,8303,S27674600223,2/5,2,5
review21945.dat,2102,S13036000031,2/5,2,5
review21946.dat,6760,INV-05589600027,2/5,2,5
review21947.dat,1812,INV-01424100010,3/5,3,5
review21948.dat,7761,INV-06584100050,4/5,4,5
review21949.dat,4492,S05060100127,4/5,4,5
review21950.dat,4221,INV-02450700007,3/5,3,5
review21951.dat,4350,S27158500151,5/5,5,5
review21952.dat,1308,INV-04596900017,1/5,1,5
review21953.dat,9319,S10772700006,5/5,5,5
review21954.dat,3598,S29759600011,1/5,1,5
review21955.dat,1580,S19747600146,3/5,3,5
review21956.dat,9596,S32010600097,1/5,1,5
review21957.dat,7814,S04408900002,2/5,2,5
review21958.dat,6259,S21804500097,5/5,5,5
review21959.dat,3514,S03411000082,1/5,1,5
review21960.dat,5806,S11594900008,2/5,2,5
review21961.dat,4720,S17849800016,5/5,5,5
review21962.dat,6217,S33294200095,1/5,1,5
review21963.dat,1954,S04343600017,1/5,1,5
review21964.dat,7118,S05060100104,4/5,4,5
review21965.dat,3814,S18408000006,2/5,2,5
review21966.dat,9092,S10860800030,2/5,2,5
review21967.dat,7991,INV-06311500136,4/5,4,5
review21968.dat,1348,S09647800021,2/5,2,5
review21969.dat,5297,S25361800083,5/5,5,5
review21970.dat,5258,S26255800003,3/5,3,5
review21971.dat,1226,S25534000024,4/5,4,5
review21972.dat,7213,S28604700015,1/5,1,5
review21973.dat,7554,S31705800050,4/5,4,5
review21974.dat,3681,INV-06188300059,3/5,3,5
review21975.dat,2747,S24715700012,4/5,4,5
review21976.dat,6253,S32006900013,4/5,4,5
review21977.dat,9664,S03873800089,1/5,1,5
review21978.dat,1598,INV-05790300150,2/5,2,5
review21979.dat,9048,S25504100150,5/5,5,5
review21980.dat,2891,S32358500030,5/5,5,5
review21981.dat,6669,S05140600120,2/5,2,5
review21982.dat,2013,S25526800083,3/5,3,5
review21983.dat,1478,S24300600031,4/5,4,5
review21984.dat,5367,INV-04330500006,3/5,3,5
review21985.dat,2015,S12694900140,5/5,5,5
review21986.dat,8145,S26115500103,4/5,4,5
review21987.dat,6382,S29663500085,1/5,1,5
review21988.dat,5784,S31315400036,5/5,5,5
review21989.dat,3733,S20634500129,2/5,2,5
review21990.dat,2744,S19482300099,1/5,1,5
review21991.dat,3514,S04072500281,5/5,5,5
review21992.dat,9791,S11056100237,1/5,1,5
review21993.dat,7544,S06900800002,3/5,3,5
review21994.dat,7128,INV-08466500028,5/5,5,5
review21995.dat,4082,S34113200032,2/5,2,5
review21996.dat,7443,S27041000086,5/5,5,5
review21997.dat,6594,S17854000007,5/5,5,5
review21998.dat,2194,S19016200001,4/5,4,5
review21999.dat,9102,S05480500067,2/5,2,5
review22000.dat,3144,S30050200084,1/5,1,5
review22001.dat,7648,S08837700021,3/5,3,5
review22002.dat,8093,S05176600064,2/5,2,5
review22003.dat,1978,S14025900103,3/5,3,5
review22004.dat,3138,S23475300004,5/5,5,5
review22005.dat,7462,S26282300016,4/5,4,5
review22006.dat,5093,S04026400028,1/5,1,5
review22007.dat,4789,S18088100083,5/5,5,5
review22008.dat,1915,S31166200175,5/5,5,5
review22009.dat,7339,S18221700107,1/5,1,5
review22010.dat,2170,S23159700019,4/5,4,5
review22011.dat,5517,INV-00127800018,5/5,5,5
review22012.dat,8286,S04500100044,1/5,1,5
review22013.dat,3544,S24339700041,2/5,2,5
review22014.dat,9682,S21354100013,5/5,5,5
review22015.dat,2315,S33237400027,3/5,3,5
review22016.dat,2989,S30911100013,1/5,1,5
review22017.dat,2133,S17740400107,5/5,5,5
review22018.dat,1549,S07845200016,1/5,1,5
review22019.dat,1073,S20890400004,5/5,5,5
review22020.dat,2398,INV-02540100042,5/5,5,5
review22021.dat,8858,S14637200038,4/5,4,5
review22022.dat,9535,S21139800016,1/5,1,5
review22023.dat,6698,S13066400035,1/5,1,5
review22024.dat,1749,S32292400001,3/5,3,5
review22025.dat,5740,S15641500025,4/5,4,5
review22026.dat,8613,S13666400104,1/5,1,5
review22027.dat,1048,S18959800035,4/5,4,5
review22028.dat,1832,S04539600364,3/5,3,5
review22029.dat,3616,S16029200001,4/5,4,5
review22030.dat,7367,S23486800031,1/5,1,5
review22031.dat,9248,S09870000028,1/5,1,5
review22032.dat,1941,S14046600051,4/5,4,5
review22033.dat,7273,INV-03106100013,4/5,4,5
review22034.dat,4888,S33983400054,4/5,4,5
review22035.dat,6255,INV-04864300061,2/5,2,5
review22036.dat,8211,INV-01351300038,5/5,5,5
review22037.dat,7802,S13281600067,3/5,3,5
review22038.dat,1964,S03993700106,4/5,4,5
review22039.dat,3485,S11056100069,4/5,4,5
review22040.dat,6000,S26772600017,3/5,3,5
review22041.dat,9413,S21518100048,1/5,1,5
review22042.dat,7235,S32388200035,3/5,3,5
review22043.dat,9330,S10968400020,3/5,3,5
review22044.dat,1070,S27859900014,1/5,1,5
review22045.dat,1780,S33528900047,1/5,1,5
review22046.dat,9890,INV-01801600006,4/5,4,5
review22047.dat,9659,S13531600037,1/5,1,5
review22048.dat,9816,S32371800028,2/5,2,5
review22049.dat,7200,S31918600107,3/5,3,5
review22050.dat,3685,S12262100030,3/5,3,5
review22051.dat,6699,S11294900107,1/5,1,5
review22052.dat,6010,S22572900032,1/5,1,5
review22053.dat,9217,S11417400029,3/5,3,5
review22054.dat,4917,S27544300035,5/5,5,5
review22055.dat,1188,INV-04268200007,5/5,5,5
review22056.dat,8129,S03963600052,5/5,5,5
review22057.dat,6006,INV-01141500042,1/5,1,5
review22058.dat,3264,S18701000123,1/5,1,5
review22059.dat,3004,S27973900009,3/5,3,5
review22060.dat,6868,INV-03542600127,2/5,2,5
review22061.dat,8381,S30050400008,1/5,1,5
review22062.dat,2834,S32658700035,2/5,2,5
review22063.dat,8512,S30288500044,3/5,3,5
review22064.dat,6208,S11600100069,4/5,4,5
review22065.dat,1197,S03884300086,5/5,5,5
review22066.dat,2935,INV-05254100083,1/5,1,5
review22067.dat,5978,S29398400093,2/5,2,5
review22068.dat,3398,S08666900028,3/5,3,5
review22069.dat,9236,S24715600056,3/5,3,5
review22070.dat,8513,S18327900016,3/5,3,5
review22071.dat,4091,S05174800002,4/5,4,5
review22072.dat,2525,INV-02310900134,4/5,4,5
review22073.dat,2683,S28069700022,3/5,3,5
review22074.dat,3350,S18182000016,3/5,3,5
review22075.dat,6123,S13664900213,4/5,4,5
review22076.dat,6996,S16734400056,1/5,1,5
review22077.dat,6436,S25209800014,2/5,2,5
review22078.dat,8093,S07308100014,5/5,5,5
review22079.dat,1140,S19478400162,5/5,5,5
review22080.dat,2983,S30907900081,2/5,2,5
review22081.dat,4727,S20924200021,1/5,1,5
review22082.dat,9151,INV-02450700063,4/5,4,5
review22083.dat,6568,S07764600046,3/5,3,5
review22084.dat,4567,S29052900004,5/5,5,5
review22085.dat,2256,S19207500009,3/5,3,5
review22086.dat,7424,S04536400022,1/5,1,5
review22087.dat,1680,S15040900007,1/5,1,5
review22088.dat,3008,S04865800198,4/5,4,5
review22089.dat,4629,INV-05791500133,2/5,2,5
review22090.dat,2839,S15091800021,4/5,4,5
review22091.dat,8695,S22888400034,3/5,3,5
review22092.dat,9736,INV-02915600019,4/5,4,5
review22093.dat,3056,S11776100008,3/5,3,5
review22094.dat,5691,S25366000010,5/5,5,5
review22095.dat,4194,S33959700039,5/5,5,5
review22096.dat,6124,S12212300128,4/5,4,5
review22097.dat,8278,S24231700068,5/5,5,5
review22098.dat,3693,INV-01068900017,2/5,2,5
review22099.dat,3498,S08625700004,4/5,4,5
review22100.dat,8681,S24967400138,5/5,5,5
review22101.dat,1667,S20757300027,2/5,2,5
review22102.dat,1113,S16347400149,4/5,4,5
review22103.dat,6545,INV-01352500001,4/5,4,5
review22104.dat,1236,S25873900095,1/5,1,5
review22105.dat,7455,INV-03404800008,3/5,3,5
review22106.dat,6745,INV-09365500018,2/5,2,5
review22107.dat,7646,INV-01068600091,3/5,3,5
review22108.dat,2940,S17490400091,2/5,2,5
review22109.dat,6216,INV-02450400035,3/5,3,5
review22110.dat,8548,S32397800004,5/5,5,5
review22111.dat,7274,S28367900130,3/5,3,5
review22112.dat,3026,S10983300119,1/5,1,5
review22113.dat,6998,S19481200013,4/5,4,5
review22114.dat,2017,INV-01199100052,1/5,1,5
review22115.dat,1900,S25787900011,5/5,5,5
review22116.dat,3357,S29182900111,5/5,5,5
review22117.dat,6947,S30667300058,4/5,4,5
review22118.dat,3162,INV-01425000058,3/5,3,5
review22119.dat,7874,S04193900314,1/5,1,5
review22120.dat,2410,S17104600054,2/5,2,5
review22121.dat,7237,S09741600017,1/5,1,5
review22122.dat,2964,S21269100085,1/5,1,5
review22123.dat,9766,S13647400016,3/5,3,5
review22124.dat,5300,S18453300127,2/5,2,5
review22125.dat,9248,S15484500021,4/5,4,5
review22126.dat,9289,S03725300086,2/5,2,5
review22127.dat,3374,S05547300036,3/5,3,5
review22128.dat,4882,INV-00067800008,4/5,4,5
review22129.dat,1910,INV-08252700012,4/5,4,5
review22130.dat,1964,S10353300045,3/5,3,5
review22131.dat,3622,S26255800073,2/5,2,5
review22132.dat,9087,INV-01231000060,4/5,4,5
review22133.dat,1158,INV-01873100012,4/5,4,5
review22134.dat,7772,S07938800022,1/5,1,5
review22135.dat,4587,S31578100078,5/5,5,5
review22136.dat,4610,INV-08102800005,5/5,5,5
review22137.dat,9108,S10733800113,2/5,2,5
review22138.dat,3262,S17235300014,3/5,3,5
review22139.dat,4955,S06833300011,1/5,1,5
review22140.dat,2993,S33405600046,4/5,4,5
review22141.dat,3451,S32786600075,4/5,4,5
review22142.dat,6014,S23157600035,3/5,3,5
review22143.dat,5436,S32786600044,4/5,4,5
review22144.dat,4533,S13664500018,5/5,5,5
review22145.dat,3172,S28901900005,5/5,5,5
review22146.dat,1154,S19763200112,5/5,5,5
review22147.dat,8516,S10417600157,3/5,3,5
review22148.dat,5768,S09879300007,2/5,2,5
review22149.dat,5982,INV-02319500025,2/5,2,5
review22150.dat,5746,S06900800109,5/5,5,5
review22151.dat,3488,S06694500017,2/5,2,5
review22152.dat,2479,S13031500005,4/5,4,5
review22153.dat,1261,S27690300001,4/5,4,5
review22154.dat,5341,S09136500126,1/5,1,5
review22155.dat,2477,INV-03556600050,2/5,2,5
review22156.dat,5307,S13407200020,3/5,3,5
review22157.dat,8753,S11774800090,4/5,4,5
review22158.dat,3508,S30508500011,5/5,5,5
review22159.dat,3724,S29271500001,4/5,4,5
review22160.dat,5454,S19492900067,2/5,2,5
review22161.dat,2716,S17817100056,3/5,3,5
review22162.dat,1089,S17620000014,4/5,4,5
