Item_id,Item_Description,Category,Pack,Bottle_Volume_ml,Bottle_Cost,Bottle_Retail_Price
64363,Ryuuko's Root Beer,Root Beer,6,750.0,3.6,5.4
64396,Nozomu's Root Beer,Root Beer,12,750.0,3.24,4.86
64435,Eru's Ginger Beer,Ginger Ale,6,750.0,2.96,4.44
64446,Eru's Golden Ginger Ale,Ginger Ale,12,750.0,2.96,4.44
64453,Erza's Ginger Soda,Ginger Ale,6,750.0,3.05,4.57
64466,Kallen's Gourmet Black Cherry Soda,Cherry Soda,6,750.0,2.56,3.84
64507,Dio's Cane Cola,Cola,12,750.0,2.91,4.37
64509,Victorique's Family Secret Black Cherry,Cherry Soda,4,750.0,5.17,7.76
64510,Victorique's Red Pop,Cherry Soda,24,200.0,2.2,3.3
64511,Victorique's Wild Cherry,Cherry Soda,12,375.0,2.8,4.2
64512,Wen-li's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.11,6.17
64513,Wen-li's Black Cherry,Cherry Soda,12,1000.0,4.71,7.07
64570,Wen-li's Family Secret Black Cherry,Cherry Soda,4,750.0,5.18,7.77
64571,Wen-li's Red Pop,Cherry Soda,24,200.0,2.2,3.3
64572,Wen-li's Wild Cherry,Cherry Soda,12,375.0,2.8,4.2
64573,Xerxes's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.18,6.27
64581,Stampede's Cream Soda,Cream Soda,12,750.0,3.33,5.0
64590,Nana's Cream Soda,Cream Soda,12,500.0,2.17,3.25
64593,Nana's Watermelon Cream,Cream Soda,12,750.0,2.98,4.47
64599,Erza's Ginger Ale,Ginger Ale,10,600.0,2.34,3.51
64601,Erza's Plum and Ginger,Ginger Ale,6,750.0,3.09,4.64
64613,Eater's Kola,Cola,12,500.0,3.12,4.68
64615,Eater's Cane Cola,Cola,12,750.0,2.99,4.49
64624,Erza's Ginger Beer,Ginger Ale,12,600.0,3.08,4.62
64626,Erza's Golden Ginger Ale,Ginger Ale,12,750.0,3.57,5.36
64636,Esdeath's Ginger Soda,Ginger Ale,12,750.0,3.61,5.41
64645,Esdeath's Ginger Ale,Ginger Ale,6,750.0,4.11,6.17
64676,Esdeath's Plum and Ginger,Ginger Ale,12,750.0,4.12,6.18
64711,Xerxes's Black Cherry,Cherry Soda,12,375.0,2.77,4.16
64712,Xerxes's Family Secret Black Cherry,Cherry Soda,6,750.0,4.11,6.16
64713,Xerxes's Red Pop,Cherry Soda,12,1000.0,4.71,7.07
64715,Xerxes's Wild Cherry,Cherry Soda,12,1000.0,4.7,7.05
64716,Yato's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.14,6.21
64719,Yato's Black Cherry,Cherry Soda,4,750.0,5.72,8.58
64722,Yato's Family Secret Black Cherry,Cherry Soda,24,200.0,2.2,3.3
64724,Yato's Red Pop,Cherry Soda,24,200.0,2.2,3.3
64725,Yato's Wild Cherry,Cherry Soda,12,375.0,2.77,4.16
64727,Yoko's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.14,6.21
64736,Esdeath's Ginger Beer,Ginger Ale,12,750.0,3.44,5.16
64742,Yoko's Black Cherry,Cherry Soda,6,750.0,4.11,6.16
64746,Yoko's Family Secret Black Cherry,Cherry Soda,24,200.0,2.2,3.3
64750,Yoko's Red Pop,Cherry Soda,12,750.0,4.14,6.21
64752,Yoko's Wild Cherry,Cherry Soda,12,1000.0,4.71,7.07
64755,Yona's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.14,6.21
64759,Yona's Black Cherry,Cherry Soda,24,200.0,2.2,3.3
64761,Yona's Family Secret Black Cherry,Cherry Soda,4,750.0,5.18,7.77
64762,Yona's Red Pop,Cherry Soda,12,375.0,2.8,4.2
64764,Yona's Wild Cherry,Cherry Soda,6,750.0,4.03,6.05
64765,Yoshiko's Gourmet Black Cherry Soda,Cherry Soda,12,1000.0,4.67,7.0
64767,Yoshiko's Black Cherry,Cherry Soda,6,1750.0,5.69,8.54
64774,Esdeath's Golden Ginger Ale,Ginger Ale,24,375.0,2.94,4.41
64776,Françoise's Ginger Soda,Ginger Ale,12,750.0,4.79,7.18
64790,Hideko's Ginger Soda,Ginger Ale,12,1000.0,3.32,4.98
64795,Françoise's Ginger Ale,Ginger Ale,12,750.0,3.47,5.2
64816,Françoise's Plum and Ginger,Ginger Ale,12,750.0,3.33,4.99
64820,Byakuya's Golden Ginger Ale,Ginger Ale,6,750.0,3.01,4.51
64854,Chitoge's Craft Root Beer,Root Beer,6,750.0,3.52,5.28
64856,Ryuuji's Craft Root Beer,Root Beer,12,200.0,1.97,2.96
64857,Saber's Craft Root Beer,Root Beer,12,375.0,2.25,3.38
64858,Ryuuji's Root Beer,Root Beer,1,3000.0,5.69,8.54
64862,Saber's Root Beer,Root Beer,12,375.0,2.25,3.37
64863,Ryuuko's Craft Root Beer,Root Beer,48,200.0,1.97,2.96
64864,Saitama's Root Beer,Root Beer,24,375.0,2.25,3.38
64865,Saeko's Craft Root Beer,Root Beer,12,750.0,2.77,4.16
64866,Sakura's Craft Root Beer,Root Beer,12,750.0,2.77,4.16
64867,Saeko's Root Beer,Root Beer,12,1000.0,3.1,4.65
64868,Sakura's Root Beer,Root Beer,6,1750.0,3.66,5.49
64870,Saitama's Craft Root Beer,Root Beer,48,100.0,1.63,2.45
64876,Françoise's Ginger Beer,Ginger Ale,12,750.0,4.46,6.69
64883,Françoise's Golden Ginger Ale,Ginger Ale,6,750.0,6.46,9.69
64888,Ruri's Vanilla Cream Soda,Cream Soda,12,750.0,3.6,5.4
64892,Sasuke's Root Beer,Root Beer,6,750.0,3.61,5.42
64911,Yoshiko's Family Secret Black Cherry,Cherry Soda,4,50.0,5.18,7.77
64912,Yoshiko's Red Pop,Cherry Soda,24,200.0,2.2,3.3
64913,Yoshiko's Wild Cherry,Cherry Soda,12,375.0,2.8,4.2
64914,You's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.11,6.17
64915,You's Black Cherry,Cherry Soda,12,1000.0,4.71,7.07
64919,You's Family Secret Black Cherry,Cherry Soda,4,50.0,5.18,7.77
64921,You's Red Pop,Cherry Soda,24,200.0,2.2,3.3
64924,Kazuma's Fruit Punch,Fruit Punch,12,750.0,4.11,6.17
64930,Edward's Cane Cola,Cola,6,500.0,1.97,2.96
64933,Eater's Cola,Cola,12,750.0,3.68,5.52
64937,You's Wild Cherry,Cherry Soda,12,375.0,2.8,4.2
64939,Youichi's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.11,6.17
64945,Youichi's Black Cherry,Cherry Soda,12,1000.0,4.7,7.05
64976,Gaara's Ginger Soda,Ginger Ale,6,750.0,3.93,5.9
64985,C.C.'s Ginger Soda,Ginger Ale,1,3000.0,2.28,3.42
64986,C.C.'s Ginger Ale,Ginger Ale,12,750.0,2.63,3.94
64996,Gaara's Ginger Ale,Ginger Ale,12,750.0,3.4,5.1
65009,Gaara's Plum and Ginger,Ginger Ale,6,750.0,3.8,5.7
65015,Gaara's Ginger Beer,Ginger Ale,12,750.0,4.17,6.26
65017,Gaara's Golden Ginger Ale,Ginger Ale,24,375.0,3.01,4.52
65061,Minene's Craft Root Beer,Root Beer,10,600.0,3.7,5.55
65065,Misato's Root Beer,Root Beer,12,375.0,2.5,3.75
65066,Misaki's Craft Root Beer,Root Beer,12,750.0,3.26,4.89
65090,Gilgamesh's Ginger Soda,Ginger Ale,6,750.0,11.96,17.94
65109,Sawako's Family Secret Black Cherry,Cherry Soda,4,750.0,7.51,11.26
65121,Gilgamesh's Ginger Ale,Ginger Ale,10,603.0,4.7,7.05
65124,Gilgamesh's Plum and Ginger,Ginger Ale,24,375.0,3.38,5.07
65125,Gilgamesh's Ginger Beer,Ginger Ale,12,375.0,2.91,4.37
65126,Gilgamesh's Golden Ginger Ale,Ginger Ale,12,750.0,4.79,7.19
65127,Ginko's Ginger Soda,Ginger Ale,12,1000.0,5.1,7.65
65134,Ginko's Ginger Ale,Ginger Ale,6,750.0,3.81,5.72
65144,Ginko's Plum and Ginger,Ginger Ale,6,750.0,2.91,4.36
65185,Ginko's Ginger Beer,Ginger Ale,6,750.0,3.17,4.75
65188,Ginko's Golden Ginger Ale,Ginger Ale,3,1750.0,4.51,6.76
65191,Gintoki's Ginger Soda,Ginger Ale,8,600.0,3.25,4.88
65194,Gintoki's Ginger Ale,Ginger Ale,12,375.0,2.39,3.58
65195,Gintoki's Plum and Ginger,Ginger Ale,6,750.0,2.89,4.33
65199,Chika's Craft Root Beer,Root Beer,12,1000.0,3.19,4.78
65200,Ciel's Root Beer,Root Beer,12,750.0,2.81,4.21
65204,Chopper's Craft Root Beer,Root Beer,6,500.0,2.43,3.65
65229,Gintoki's Ginger Beer,Ginger Ale,6,750.0,2.89,4.33
65231,Kazuma's Berry Mix,Fruit Punch,6,750.0,2.89,4.34
65238,Eikichi's Cane Cola,Cola,12,750.0,3.42,5.13
65248,Gintoki's Golden Ginger Ale,Ginger Ale,12,750.0,3.2,4.8
65251,Gohan's Ginger Soda,Ginger Ale,5,1200.0,5.66,8.49
65252,Hideko's Golden Ginger Ale,Ginger Ale,48,100.0,1.8,2.7
65253,Gohan's Ginger Ale,Ginger Ale,48,200.0,1.99,2.99
65254,Gohan's Plum and Ginger,Ginger Ale,24,375.0,2.42,3.63
65256,Gohan's Ginger Beer,Ginger Ale,12,750.0,3.2,4.8
65257,Gohan's Golden Ginger Ale,Ginger Ale,12,1000.0,3.69,5.54
65258,Gokuu's Ginger Soda,Ginger Ale,6,1750.0,5.17,7.76
65426,Gokuu's Ginger Ale,Ginger Ale,12,750.0,3.49,5.24
65534,Kazuma's Tropical Fruit Punch,Fruit Punch,12,375.0,3.79,5.69
65536,Gokuu's Plum and Ginger,Ginger Ale,6,750.0,6.08,9.12
65646,C.C.'s Plum and Ginger,Ginger Ale,6,750.0,3.57,5.35
65767,Keima's Energy,Energy Drink,12,750.0,2.7,4.05
65768,Ken's Energy Booster,Energy Drink,12,750.0,2.7,4.05
65896,Gokuu's Ginger Beer,Ginger Ale,12,750.0,2.91,4.37
65963,Hideko's Plum and Ginger,Ginger Ale,6,750.0,3.54,5.31
66004,Allen's Ginger Soda,Ginger Ale,6,750.0,3.75,5.63
66008,Youichi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.63,3.95
66015,Conan's Craft Root Beer,Root Beer,6,750.0,3.54,5.31
66038,Youichi's Red Pop,Cherry Soda,12,750.0,2.63,3.95
66043,Youichi's Wild Cherry,Cherry Soda,12,750.0,2.63,3.95
66050,Gokuu's Golden Ginger Ale,Ginger Ale,12,375.0,2.9,4.35
66052,Gon's Ginger Soda,Ginger Ale,12,750.0,3.61,5.41
66054,Gon's Ginger Ale,Ginger Ale,12,750.0,3.61,5.41
66070,Sawako's Red Pop,Cherry Soda,6,750.0,3.54,5.55
66107,Gon's Plum and Ginger,Ginger Ale,6,750.0,3.26,4.89
66152,Gon's Ginger Beer,Ginger Ale,6,750.0,3.07,4.61
66153,Gon's Golden Ginger Ale,Ginger Ale,6,750.0,3.07,4.61
66155,Gray's Ginger Soda,Ginger Ale,6,750.0,3.07,4.61
66165,Allen's Ginger Ale,Ginger Ale,6,750.0,3.61,5.42
66167,Yui's Gourmet Black Cherry Soda,Cherry Soda,6,750.0,3.61,5.42
66169,Yui's Black Cherry,Cherry Soda,6,750.0,3.61,5.42
66177,Edward's Cola,Cola,8,300.0,2.35,3.53
66178,Eikichi's Cola,Cola,6,750.0,3.12,4.68
66199,Sanji's Craft Root Beer,Root Beer,12,500.0,2.19,3.28
66203,Satsuki's Craft Root Beer,Root Beer,12,750.0,2.56,3.84
66206,Sanji's Root Beer,Root Beer,12,500.0,2.19,3.28
66208,Satsuki's Root Beer,Root Beer,12,750.0,2.56,3.84
66211,Sasuke's Craft Root Beer,Root Beer,12,500.0,2.19,3.28
66213,Sebastian's Root Beer,Root Beer,12,750.0,2.56,3.84
66226,Gray's Ginger Ale,Ginger Ale,12,750.0,2.87,4.31
66231,Allen's Plum and Ginger,Ginger Ale,6,750.0,12.02,18.03
66240,Hikaru's Ginger Ale,Ginger Ale,12,750.0,3.25,4.88
66243,Hikaru's Ginger Beer,Ginger Ale,12,750.0,3.25,4.88
66293,Sanji's Orange Soda,Orange Soda,12,375.0,2.68,4.02
66295,Sasuke's Orange Soda,Orange Soda,24,200.0,2.26,3.39
66296,Satsuki's Orange Soda,Orange Soda,6,750.0,4.44,6.66
66580,Tsubasa's Cool Lime,Lime Soda,6,1750.0,2.7,4.05
66636,Gray's Plum and Ginger,Ginger Ale,12,750.0,3.33,5.0
66671,Edward's Kola,Cola,12,750.0,2.83,4.25
66708,Hikaru's Ginger Soda,Ginger Ale,8,50.0,3.28,4.92
66710,Hikaru's Golden Ginger Ale,Ginger Ale,6,750.0,2.77,4.16
66787,Gray's Ginger Beer,Ginger Ale,6,750.0,3.87,5.8
66789,Nana's Old Fashioned Cream Soda,Cream Soda,10,600.0,2.28,3.42
66790,Nao's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.37,3.75
66810,Gray's Golden Ginger Ale,Ginger Ale,6,750.0,4.04,6.06
66823,Nao's Cream Soda,Cream Soda,12,750.0,2.7,4.05
66824,Nana's Vanilla Cream Soda,Cream Soda,12,750.0,2.7,4.05
66827,Haruko's Golden Ginger Ale,Ginger Ale,12,750.0,3.78,5.67
66833,Hikaru's Plum and Ginger,Ginger Ale,12,375.0,2.91,4.36
66834,Grell's Ginger Soda,Ginger Ale,12,200.0,2.7,4.05
66835,Grell's Ginger Ale,Ginger Ale,4,600.0,5.34,8.01
66836,Grell's Plum and Ginger,Ginger Ale,6,750.0,4.18,6.27
66861,Grell's Ginger Beer,Ginger Ale,12,750.0,2.42,3.63
66863,C.C.'s Ginger Beer,Ginger Ale,12,750.0,2.42,3.63
66936,Grell's Golden Ginger Ale,Ginger Ale,12,750.0,2.93,4.52
66977,Hei's Ginger Soda,Ginger Ale,10,50.0,2.33,3.5
66978,Hei's Ginger Ale,Ginger Ale,12,750.0,2.77,4.16
66979,Hei's Plum and Ginger,Ginger Ale,12,1000.0,3.04,4.56
66982,Hei's Ginger Beer,Ginger Ale,12,750.0,2.77,4.16
66983,Hei's Golden Ginger Ale,Ginger Ale,12,1000.0,3.04,4.56
67006,Griffith's Ginger Soda,Ginger Ale,12,750.0,3.05,4.58
67067,Allen's Ginger Beer,Ginger Ale,6,750.0,3.8,5.7
67159,Griffith's Ginger Ale,Ginger Ale,6,750.0,3.29,4.94
67186,Griffith's Plum and Ginger,Ginger Ale,12,750.0,3.04,4.56
67192,Griffith's Ginger Beer,Ginger Ale,6,750.0,3.57,5.35
67194,Griffith's Golden Ginger Ale,Ginger Ale,6,1000.0,4.13,6.19
67264,Sawako's Craft Root Beer,Root Beer,24,375.0,2.16,3.24
67266,Seijuurou's Craft Root Beer,Root Beer,12,750.0,2.77,4.15
67267,Sawako's Root Beer,Root Beer,12,1000.0,3.16,4.74
67272,Edward's Cream Soda,Cream Soda,12,500.0,2.2,3.3
67273,Eikichi's Cream Soda,Cream Soda,12,750.0,2.8,4.2
67274,Eikichi's Watermelon Cream,Cream Soda,12,500.0,2.2,3.3
67275,Eikichi's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.8,4.2
67278,Grimmjow's Ginger Soda,Ginger Ale,12,750.0,3.12,4.68
67285,Kanade's Red Pop,Cherry Soda,6,750.0,3.3,4.95
67288,Minene's Family Secret Black Cherry,Cherry Soda,6,750.0,3.3,4.95
67296,Mashiro's Craft Root Beer,Root Beer,12,750.0,2.84,4.26
67341,Anju's Craft Root Beer,Root Beer,6,750.0,3.26,4.89
67406,Kazuto's Fruit Punch,Fruit Punch,12,750.0,4.88,7.32
67426,Alucard's Craft Root Beer,Root Beer,12,750.0,2.33,3.5
67487,Grimmjow's Ginger Ale,Ginger Ale,12,750.0,4.79,7.19
67495,Anju's Root Beer,Root Beer,12,750.0,3.57,5.36
67506,Stampede's Craft Root Beer,Root Beer,12,750.0,3.19,4.79
67508,Kazuto's Berry Mix,Fruit Punch,12,750.0,2.98,4.68
67509,Alucard's Root Beer,Root Beer,12,750.0,3.47,5.21
67513,Kazuto's Tropical Fruit Punch,Fruit Punch,12,750.0,3.19,4.78
67522,Archer's Root Beer,Root Beer,12,500.0,2.43,3.65
67524,Arataka's Craft Root Beer,Root Beer,24,375.0,2.41,3.62
67526,Armin's Craft Root Beer,Root Beer,12,750.0,3.19,4.78
67527,Arataka's Root Beer,Root Beer,12,1000.0,3.65,5.48
67528,Armin's Root Beer,Root Beer,6,1750.0,4.86,7.29
67536,Archer's Craft Root Beer,Root Beer,12,750.0,3.01,4.83
67540,Azusa's Root Beer,Root Beer,12,750.0,3.19,4.78
67546,Keima's Fruit Punch,Fruit Punch,12,750.0,2.98,4.68
67556,Asuna's Craft Root Beer,Root Beer,12,750.0,2.39,3.58
67557,Ban's Craft Root Beer,Root Beer,12,1000.0,2.65,3.98
67571,Asuna's Root Beer,Root Beer,12,750.0,3.14,4.71
67574,Keima's Berry Mix,Fruit Punch,12,750.0,2.87,4.64
67575,Keima's Tropical Fruit Punch,Fruit Punch,12,750.0,2.87,4.64
67578,Ban's Root Beer,Root Beer,12,750.0,3.19,4.79
67586,Azusa's Craft Root Beer,Root Beer,12,750.0,2.31,3.46
67590,Byakuya's Root Beer,Root Beer,10,300.0,2.78,4.17
67595,Belia's Craft Root Beer,Root Beer,6,750.0,3.54,5.31
67599,C.C.'s Craft Root Beer,Root Beer,6,750.0,3.42,5.13
67610,Grimmjow's Plum and Ginger,Ginger Ale,12,750.0,4.18,6.27
67757,Belia's Root Beer,Root Beer,12,375.0,2.47,3.71
67826,Himeko's Ginger Ale,Ginger Ale,6,750.0,4.35,6.52
67866,Chopper's Root Beer,Root Beer,12,750.0,3.06,4.59
68013,Conan's Root Beer,Root Beer,12,750.0,3.37,5.06
68017,Ciel's Craft Root Beer,Root Beer,12,750.0,3.37,5.06
68022,Dante's Root Beer,Root Beer,12,750.0,3.33,4.99
68028,Daiki's Craft Root Beer,Root Beer,12,750.0,3.33,4.99
68031,Deishuu's Craft Root Beer,Root Beer,4,1000.0,5.06,7.59
68034,Daiki's Root Beer,Root Beer,12,375.0,2.49,3.73
68036,Deishuu's Root Beer,Root Beer,12,750.0,3.37,5.06
68037,Dante's Craft Root Beer,Root Beer,12,1000.0,3.93,5.9
68038,Dio's Root Beer,Root Beer,6,1750.0,5.23,7.85
68039,Dia's Craft Root Beer,Root Beer,4,2400.0,5.55,8.33
68040,Eater's Craft Root Beer,Root Beer,4,1000.0,5.06,7.59
68042,Dia's Root Beer,Root Beer,12,750.0,3.26,4.89
68043,Eater's Root Beer,Root Beer,12,750.0,3.33,4.99
68046,Dio's Craft Root Beer,Root Beer,4,1000.0,5.06,7.59
68047,Eikichi's Root Beer,Root Beer,12,750.0,3.33,5.0
68048,Edward's Craft Root Beer,Root Beer,4,1000.0,5.06,7.59
68049,Emilia's Craft Root Beer,Root Beer,12,750.0,3.26,4.96
68126,Edward's Root Beer,Root Beer,12,750.0,2.59,3.88
68127,Emilia's Root Beer,Root Beer,12,1000.0,2.88,4.32
68306,Eikichi's Craft Root Beer,Root Beer,12,750.0,2.35,3.52
68445,Erena's Root Beer,Root Beer,6,750.0,3.8,5.7
68526,Eren's Craft Root Beer,Root Beer,12,750.0,2.86,4.29
68559,Eri's Craft Root Beer,Root Beer,6,750.0,3.31,4.97
68611,Eren's Root Beer,Root Beer,12,750.0,2.4,3.6
68772,Grimmjow's Ginger Beer,Ginger Ale,12,750.0,2.5,3.75
68809,Himeko's Ginger Beer,Ginger Ale,12,750.0,2.44,3.66
68811,Himeko's Ginger Soda,Ginger Ale,12,750.0,2.44,3.66
68846,Eri's Root Beer,Root Beer,12,750.0,2.58,3.87
68868,Erena's Craft Root Beer,Root Beer,12,750.0,2.58,3.87
69609,Grimmjow's Golden Ginger Ale,Ginger Ale,12,500.0,2.2,3.3
69610,Motoko's Craft Root Beer,Root Beer,1,3000.0,5.69,8.54
69611,Misaki's Root Beer,Root Beer,12,750.0,2.67,4.0
69631,Motoko's Root Beer,Root Beer,12,500.0,2.2,3.3
69634,Misato's Craft Root Beer,Root Beer,24,375.0,2.25,3.38
69636,Nagisa's Root Beer,Root Beer,12,750.0,2.72,4.08
69637,Mugen's Craft Root Beer,Root Beer,12,1000.0,3.05,4.57
69638,Nagito's Craft Root Beer,Root Beer,6,1750.0,3.57,5.35
69639,Mugen's Root Beer,Root Beer,1,3000.0,5.69,8.54
69646,Nagito's Root Beer,Root Beer,12,750.0,2.72,4.08
69654,Nagisa's Craft Root Beer,Root Beer,24,375.0,2.25,3.37
69656,Nana's Root Beer,Root Beer,12,750.0,2.72,4.08
69657,Nami's Craft Root Beer,Root Beer,12,1000.0,3.05,4.57
69658,Nao's Craft Root Beer,Root Beer,6,1750.0,3.38,5.07
69661,Guts's Ginger Soda,Ginger Ale,12,500.0,2.2,3.3
69666,Nami's Root Beer,Root Beer,12,750.0,2.72,4.08
69667,Nao's Root Beer,Root Beer,12,1000.0,3.05,4.57
69704,Nana's Craft Root Beer,Root Beer,1,3000.0,5.69,8.54
69706,Natsu's Root Beer,Root Beer,12,750.0,2.67,4.0
69711,Himeko's Plum and Ginger,Ginger Ale,12,750.0,2.72,4.08
69713,Naruto's Craft Root Beer,Root Beer,12,500.0,2.2,3.3
69715,Niko's Craft Root Beer,Root Beer,12,750.0,2.72,4.08
69940,Naruto's Root Beer,Root Beer,12,500.0,3.4,5.1
69941,Niko's Root Beer,Root Beer,8,800.0,4.49,6.73
69945,Natsu's Craft Root Beer,Root Beer,12,375.0,2.49,3.74
69946,Osamu's Craft Root Beer,Root Beer,12,750.0,3.26,4.89
69947,Nozomi's Craft Root Beer,Root Beer,12,1000.0,3.68,5.52
71410,Izaya's Root Beer,Root Beer,10,600.0,3.12,4.68
71412,Itachi's Craft Root Beer,Root Beer,12,750.0,2.96,4.44
71424,Erza's Root Beer,Root Beer,12,750.0,2.83,4.24
71426,Eru's Craft Root Beer,Root Beer,12,750.0,2.83,4.24
71441,Kotarou's Craft Root Beer,Root Beer,12,500.0,3.73,5.59
71446,Kurumi's Root Beer,Root Beer,12,750.0,3.13,4.7
71529,Tsubasa's Lime Soda,Lime Soda,12,375.0,2.2,3.3
71731,Izuku's Family Secret Black Cherry,Cherry Soda,6,750.0,3.34,5.01
71886,Wen-li's Cool Lime,Lime Soda,12,750.0,1.97,2.96
71902,C.C.'s Golden Ginger Ale,Ginger Ale,12,375.0,2.77,4.16
72355,Esdeath's Craft Root Beer,Root Beer,12,500.0,3.0,4.5
72356,Eru's Root Beer,Root Beer,12,750.0,3.26,4.89
72364,Tsubasa's Lime,Lime Soda,12,375.0,2.35,3.53
72417,Ken's Energy,Energy Drink,12,750.0,3.12,4.68
72434,L's Craft Root Beer,Root Beer,12,375.0,2.78,4.17
72448,Tsunayoshi's Cool Lime,Lime Soda,12,375.0,2.31,3.47
72452,Allen's Golden Ginger Ale,Ginger Ale,5,600.0,2.32,3.48
72455,Alphonse's Ginger Soda,Ginger Ale,6,750.0,2.91,4.36
72480,Celty's Ginger Soda,Ginger Ale,12,750.0,3.33,5.0
72482,Celty's Ginger Ale,Ginger Ale,12,750.0,3.33,5.0
72596,Wen-li's Lime Soda,Lime Soda,12,750.0,2.51,3.77
72636,Maes's Craft Root Beer,Root Beer,12,750.0,2.51,3.77
72722,Celty's Plum and Ginger,Ginger Ale,12,750.0,2.12,3.42
72730,Mamoru's Orange Soda,Orange Soda,12,600.0,2.19,3.28
72732,Mari's Orange Soda,Orange Soda,12,750.0,2.27,3.41
72816,C.C.'s Root Beer,Root Beer,12,750.0,2.2,3.3
72878,Jiraiya's Root Beer,Root Beer,6,750.0,2.31,3.46
72912,Seijuurou's Energy Booster,Energy Drink,12,50.0,2.2,3.3
72913,Seira's Energy,Energy Drink,6,750.0,2.77,4.16
72948,Alphonse's Ginger Ale,Ginger Ale,6,750.0,3.12,4.68
72950,Celty's Ginger Beer,Ginger Ale,12,375.0,2.63,3.94
72953,Celty's Golden Ginger Ale,Ginger Ale,12,375.0,2.63,3.94
72954,Chika's Ginger Soda,Ginger Ale,12,375.0,2.63,3.94
73050,Esdeath's Root Beer,Root Beer,6,750.0,3.26,4.89
73051,Erza's Craft Root Beer,Root Beer,12,500.0,2.75,4.13
73052,Gaara's Root Beer,Root Beer,12,375.0,2.54,3.81
73053,Françoise's Craft Root Beer,Root Beer,6,1000.0,3.8,5.7
73054,Gilgamesh's Craft Root Beer,Root Beer,6,1750.0,4.93,7.4
73055,Françoise's Root Beer,Root Beer,12,750.0,3.26,4.89
73058,Gilgamesh's Root Beer,Root Beer,12,375.0,2.49,3.74
73136,Byakuya's Craft Root Beer,Root Beer,12,750.0,2.2,3.3
73140,Gaara's Craft Root Beer,Root Beer,12,750.0,2.97,4.45
73206,Alphonse's Plum and Ginger,Ginger Ale,6,750.0,3.97,5.96
73337,Seira's Energy Booster,Energy Drink,6,750.0,2.25,3.38
73338,Sesshoumaru's Energy,Energy Drink,6,1750.0,3.0,4.5
73435,Gintoki's Root Beer,Root Beer,12,750.0,2.98,4.47
73448,Chika's Ginger Ale,Ginger Ale,12,750.0,2.54,3.81
73452,Chika's Plum and Ginger,Ginger Ale,12,750.0,2.39,3.58
73456,Lavi's Craft Root Beer,Root Beer,12,750.0,2.39,3.58
73463,Chika's Ginger Beer,Ginger Ale,12,750.0,2.54,3.81
73482,Killua's Root Beer,Root Beer,12,750.0,2.39,3.58
73500,Chika's Golden Ginger Ale,Ginger Ale,12,750.0,3.2,4.8
73508,Chitoge's Ginger Soda,Ginger Ale,12,750.0,2.54,3.81
73516,Mayuri's Craft Root Beer,Root Beer,12,750.0,2.25,3.59
73517,Mashiro's Root Beer,Root Beer,12,1000.0,2.57,3.85
73526,Chitoge's Ginger Ale,Ginger Ale,12,750.0,2.39,3.58
73533,Chitoge's Plum and Ginger,Ginger Ale,12,750.0,3.2,4.8
73540,Chitoge's Ginger Beer,Ginger Ale,12,750.0,3.2,4.8
73571,Chitoge's Golden Ginger Ale,Ginger Ale,12,750.0,3.13,4.7
73574,Chopper's Ginger Soda,Ginger Ale,12,750.0,3.13,4.7
73577,Chopper's Ginger Ale,Ginger Ale,12,750.0,3.13,4.7
73596,Chopper's Plum and Ginger,Ginger Ale,12,750.0,2.39,3.58
73607,Minene's Red Pop,Cherry Soda,12,750.0,2.7,4.05
73624,Izuku's Craft Root Beer,Root Beer,12,750.0,2.35,3.53
73627,Alphonse's Ginger Beer,Ginger Ale,12,1000.0,2.87,4.31
73645,Alphonse's Golden Ginger Ale,Ginger Ale,12,375.0,2.78,4.17
73684,Ken's Orange Soda,Orange Soda,24,375.0,1.95,2.92
73685,Kenji's Orange Soda,Orange Soda,12,750.0,2.33,3.5
73702,Alucard's Ginger Soda,Ginger Ale,12,750.0,2.62,3.93
73715,Joutarou's Cream Soda,Cream Soda,12,750.0,2.48,3.9
73720,Seijuurou's Root Beer,Root Beer,12,500.0,2.09,3.14
73721,Alucard's Ginger Ale,Ginger Ale,12,750.0,2.62,3.93
73729,Sebastian's Craft Root Beer,Root Beer,12,750.0,2.4,3.6
73743,Joutarou's Watermelon Cream,Cream Soda,12,750.0,2.31,3.47
73748,Alucard's Plum and Ginger,Ginger Ale,12,750.0,2.62,3.93
73755,Mashiro's Orange Soda,Orange Soda,12,750.0,2.35,3.53
73762,Kenpachi's Orange Soda,Orange Soda,12,750.0,2.35,3.53
73780,Kenshin's Orange Soda,Orange Soda,12,750.0,2.35,3.53
73783,Hinata's Plum and Ginger,Ginger Ale,12,750.0,3.96,5.94
73802,Tsunayoshi's Lime Soda,Lime Soda,12,800.0,2.63,3.94
73803,Tsunayoshi's Lime,Lime Soda,6,1750.0,3.05,4.57
